date;day_of_week;id;name;counts;coordinates;site_active;user_type;installation_date;photos;status;site_owner
2024-10-19T14:00:00+00:00;Saturday;300043486;White Oak Creek Greenway;82;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-10-17T23:00:00+00:00;Thursday;100029358;Middle Creek Disc Golf;175;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-10-18T02:00:00+00:00;Friday;100029358;Middle Creek Disc Golf;27;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-10-18T00:00:00+00:00;Friday;100048577;New Hope Disc Golf Back Loop;0;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-10-17T23:00:00+00:00;Thursday;300014717;Symphony Lake;0;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-10-18T00:00:00+00:00;Friday;300014717;Symphony Lake;0;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-10-18T00:00:00+00:00;Friday;300043434;Black Creek Greenway (High House x NW Maynard);2;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-18T02:00:00+00:00;Friday;300043434;Black Creek Greenway (High House x NW Maynard);0;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-10T08:00:00+00:00;Sunday;100029358;Middle Creek Disc Golf;0;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-10T13:00:00+00:00;Sunday;100029358;Middle Creek Disc Golf;52;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-10T14:00:00+00:00;Sunday;100029358;Middle Creek Disc Golf;94;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-10T16:00:00+00:00;Sunday;100029358;Middle Creek Disc Golf;105;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-10T19:00:00+00:00;Sunday;100029358;Middle Creek Disc Golf;86;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-10T04:00:00+00:00;Sunday;100048576;New Hope Disc Golf Front Loop;0;35.81627, -78.926353;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/00/1e991c265294cdcdc5383f4bca517a248687bd6dd866c6f43dcbb0d4d169b300/NewHopeDiscGolfFrontLoop_latest.jpg;raw;Cary
2024-11-10T06:00:00+00:00;Sunday;100048576;New Hope Disc Golf Front Loop;0;35.81627, -78.926353;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/00/1e991c265294cdcdc5383f4bca517a248687bd6dd866c6f43dcbb0d4d169b300/NewHopeDiscGolfFrontLoop_latest.jpg;raw;Cary
2024-11-10T11:00:00+00:00;Sunday;100048576;New Hope Disc Golf Front Loop;0;35.81627, -78.926353;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/00/1e991c265294cdcdc5383f4bca517a248687bd6dd866c6f43dcbb0d4d169b300/NewHopeDiscGolfFrontLoop_latest.jpg;raw;Cary
2024-11-10T16:00:00+00:00;Sunday;100048576;New Hope Disc Golf Front Loop;0;35.81627, -78.926353;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/00/1e991c265294cdcdc5383f4bca517a248687bd6dd866c6f43dcbb0d4d169b300/NewHopeDiscGolfFrontLoop_latest.jpg;raw;Cary
2024-11-10T17:00:00+00:00;Sunday;100048576;New Hope Disc Golf Front Loop;7;35.81627, -78.926353;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/00/1e991c265294cdcdc5383f4bca517a248687bd6dd866c6f43dcbb0d4d169b300/NewHopeDiscGolfFrontLoop_latest.jpg;raw;Cary
2024-11-10T06:00:00+00:00;Sunday;100048577;New Hope Disc Golf Back Loop;0;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-11-10T09:00:00+00:00;Sunday;100048577;New Hope Disc Golf Back Loop;0;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-11-10T16:00:00+00:00;Sunday;100048577;New Hope Disc Golf Back Loop;25;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-11-10T17:00:00+00:00;Sunday;100048577;New Hope Disc Golf Back Loop;5;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-11-10T22:00:00+00:00;Sunday;300014717;Symphony Lake;32;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-11-10T11:00:00+00:00;Sunday;300036442;Hemlock Bluffs Main Entrance;0;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-10T12:00:00+00:00;Sunday;300036442;Hemlock Bluffs Main Entrance;0;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-10T19:00:00+00:00;Sunday;300036442;Hemlock Bluffs Main Entrance;110;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-10T19:00:00+00:00;Sunday;300043322;Black Creek Greenway Bridge BCG-21;51;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-10T20:00:00+00:00;Sunday;300043322;Black Creek Greenway Bridge BCG-21;44;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-10T22:00:00+00:00;Sunday;300043322;Black Creek Greenway Bridge BCG-21;22;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-10T10:00:00+00:00;Sunday;300043434;Black Creek Greenway (High House x NW Maynard);0;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-10T14:00:00+00:00;Sunday;300043434;Black Creek Greenway (High House x NW Maynard);17;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-10T16:00:00+00:00;Sunday;300043434;Black Creek Greenway (High House x NW Maynard);28;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-10T17:00:00+00:00;Sunday;300043434;Black Creek Greenway (High House x NW Maynard);16;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-10T21:00:00+00:00;Sunday;300043434;Black Creek Greenway (High House x NW Maynard);14;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-10T05:00:00+00:00;Sunday;300043486;White Oak Creek Greenway;0;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-11-10T07:00:00+00:00;Sunday;300043486;White Oak Creek Greenway;0;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-11-10T14:00:00+00:00;Sunday;300043486;White Oak Creek Greenway;57;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-11-10T21:00:00+00:00;Sunday;300043486;White Oak Creek Greenway;89;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-11-09T07:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;0;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T08:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;2;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T09:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;0;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T12:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;131;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T13:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;159;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T17:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;213;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T20:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;202;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T21:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;136;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T22:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;112;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-11-09T08:00:00+00:00;Saturday;100048576;New Hope Disc Golf Front Loop;0;35.81627, -78.926353;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/00/1e991c265294cdcdc5383f4bca517a248687bd6dd866c6f43dcbb0d4d169b300/NewHopeDiscGolfFrontLoop_latest.jpg;raw;Cary
2024-11-09T05:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;0;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-11-09T08:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;0;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-11-09T12:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;0;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-11-09T11:00:00+00:00;Saturday;300014717;Symphony Lake;47;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-11-09T17:00:00+00:00;Saturday;300014717;Symphony Lake;8;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-11-09T18:00:00+00:00;Saturday;300014717;Symphony Lake;10;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-11-09T11:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;0;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-09T14:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;62;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-09T16:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;152;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-09T18:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;187;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-09T20:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;147;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-11-09T07:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;0;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-09T08:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;0;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-09T09:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;0;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-09T15:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;65;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-09T16:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;61;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-09T17:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;60;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-09T18:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;61;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-11-09T04:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);0;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-09T16:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);23;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-11-09T06:00:00+00:00;Saturday;300043486;White Oak Creek Greenway;0;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-11-09T07:00:00+00:00;Saturday;300043486;White Oak Creek Greenway;0;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-11-09T14:00:00+00:00;Saturday;300043486;White Oak Creek Greenway;96;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-10-20T03:00:00+00:00;Sunday;100013346;CRY_LKP_W (Cary Lake Pine Drive - West);0;35.74969, -78.813619;Yes;bicycle;2021-02-11;https://filer.eco-counter-tools.com/file/1a/15098955a2f94c9c6001b01a51354b77fbd8e459f9812ed835e35233eeceb01a/20240122_115919.jpg;raw;Cary
2024-10-20T08:00:00+00:00;Sunday;100013346;CRY_LKP_W (Cary Lake Pine Drive - West);0;35.74969, -78.813619;Yes;bicycle;2021-02-11;https://filer.eco-counter-tools.com/file/1a/15098955a2f94c9c6001b01a51354b77fbd8e459f9812ed835e35233eeceb01a/20240122_115919.jpg;raw;Cary
2024-10-20T12:00:00+00:00;Sunday;100013346;CRY_LKP_W (Cary Lake Pine Drive - West);1;35.74969, -78.813619;Yes;bicycle;2021-02-11;https://filer.eco-counter-tools.com/file/1a/15098955a2f94c9c6001b01a51354b77fbd8e459f9812ed835e35233eeceb01a/20240122_115919.jpg;raw;Cary
2024-10-20T16:00:00+00:00;Sunday;100013346;CRY_LKP_W (Cary Lake Pine Drive - West);2;35.74969, -78.813619;Yes;bicycle;2021-02-11;https://filer.eco-counter-tools.com/file/1a/15098955a2f94c9c6001b01a51354b77fbd8e459f9812ed835e35233eeceb01a/20240122_115919.jpg;raw;Cary
2024-10-20T19:00:00+00:00;Sunday;100013346;CRY_LKP_W (Cary Lake Pine Drive - West);2;35.74969, -78.813619;Yes;bicycle;2021-02-11;https://filer.eco-counter-tools.com/file/1a/15098955a2f94c9c6001b01a51354b77fbd8e459f9812ed835e35233eeceb01a/20240122_115919.jpg;raw;Cary
2024-10-20T04:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);0;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T06:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);0;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T08:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);0;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T10:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);0;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T13:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);0;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T15:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);0;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T22:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);0;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T23:00:00+00:00;Sunday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);1;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-21T00:00:00+00:00;Monday;100013347;CRY_LKP_E (Cary Lake Pine Drive - East);1;35.749622, -78.813555;Yes;bicycle;2014-04-09;https://filer.eco-counter-tools.com/file/e5/58c79cc1ad46be8e50c85aa74bd9c9a3853180bb24aed8bdeb5ec48075ab02e5/20240122_120326.jpg;raw;Cary
2024-10-20T12:00:00+00:00;Sunday;100046007;RAL_CAM_S;11;35.79077, -78.66154;Yes;pedestrian;2018-07-31;https://filer.eco-counter-tools.com/file/15/e6188166abac795949894a71411498ccf4c48e968af662708538b10d3a1a6215/15423099573310.jpg;raw;Cary
2024-10-20T13:00:00+00:00;Sunday;100046007;RAL_CAM_S;38;35.79077, -78.66154;Yes;pedestrian;2018-07-31;https://filer.eco-counter-tools.com/file/15/e6188166abac795949894a71411498ccf4c48e968af662708538b10d3a1a6215/15423099573310.jpg;raw;Cary
